prompt,prompt_len,target
"An Obama Insider, Running the Race From Afar.",45,False
Giving Rural Iowans a Taste of Italy.,37,False
Budget Battle to Be Followed by a Bigger Fight.,47,False
Dark Past in Balkan War Intrudes on New Life.,45,False
"A Tea Party Star Stirs Iowans, and She Isn’t Palin.",51,False
"Edwin Gaustad, Religious Historian, Is Dead at 87.",50,False
"In a Reversal, Military Trials for 9/11 Cases.",46,False
Budget Stances Harden as Deadline Nears for Shutdown.,53,False
"As Shutdown Looms, Agencies Brace for Its Impact.",49,False
Rifts Within Both Parties Test Leaders in Budget Fight.,55,False
Police Lesson: Social Network Tools Have Two Edges.,51,False
Businesses Stand to Gain Most in Rivalry of States.,51,False
No Accord in Budget Talks as Policy Fights Hamper Deal.,55,False
Budget Deal to Cut $38 Billion Averts Shutdown.,47,False
Late Clash on Abortion Shows Conservatives’ Sway.,49,False
Next on the Agenda for Washington: Fight Over Debt.,51,False
"Concessions and Tension, Then a Deal.",37,False
"Spraying to Make Yards Green ... but With Paint, Not Water.",59,False
"Newly Born, and Withdrawing From Painkillers.",45,False
Obama to Call for Broad Plan to Reduce Debt.,44,False
"Close-Knit, New to the House, and Resistant to Blending In.",59,False
A New Push to Let H.I.V. Patients Accept Organs That Are Infected.,66,False
"For New Mass, Closer to Latin, Critics Voice a Plain Objection.",63,False
Lobbyists Won Key Concessions in Budget Deal.,45,False
"As the Mountaintops Fall, a Coal Town Vanishes.",47,False
Obama’s Debt Plan Sets Stage for Long Battle Over Spending.,59,False
"Congress Passes Budget Bill, but Some in G.O.P. Balk.",53,False
This Lady Liberty Is a Las Vegas Teenager.,42,False
House Approves Republican Budget Plan to Cut Trillions.,55,False
‘Gang of Six’ in the Senate Seeking a Plan on Debt.,51,False
Regulation of Offshore Rigs Is a Work in Progress.,50,False
The Anti-Immigration Crusader.,30,False
"After Storms, a Path of Death and Damage.",41,False
Many Hit by Spill Now Feel Caught in Claim Process.,51,False
Luck Spares Some From Deadly Tornado Swarm.,43,False
"Even on Religious Campuses, Students Fight for Gay Identity.",60,False
Obama Panel to Curb Medicare Finds Foes in Both Parties.,56,False
Ohio County Losing Its Young to Painkillers’ Grip.,50,False
A Passion Play Endures as a Seasonal Miracle.,45,False
"Nation’s Mood at Lowest Level in Two Years, Poll Shows.",55,False
Senator Ensign to Resign Amid Inquiry.,38,False
Cash Crunch for G.O.P. Freshmen in Tough Districts.,51,False
Obama Makes His Case in Mostly Friendly Territory.,50,False
Senate Resignation May Not Halt Release of Evidence.,52,False
"Companies, Crews and Regulators Share Blame in Coast Guard Report on Oil Spill.",79,False
"Admirers Call It Art, but the Police Call It a Problem.",55,False
Federal Database Was Entered Illegally.,39,False
Resignation Has Nevada Sorting Out the Fallout.,47,False
Lawmakers Seek to Unclog Road to Confirmation.,46,False
Law Firm Won’t Defend Marriage Act.,35,False
"Public Pensions, Once Off Limits, Face Budget Cuts.",51,False
House G.O.P. Members Face Voter Anger Over Budget.,50,False
A State Manager Takes Over and Cuts What a City Can’t.,54,False
Atheists Seek Chaplain Role in the Military.,44,False
Scores Die in Storms Across South; Tornado Ravages City.,56,False
"With Document, Obama Seeks to End ‘Birther’ Issue.",50,False
South Assesses the Toll After a Deadly Barrage of Tornadoes.,60,False
Predicting Tornadoes: It’s Still a Guessing Game.,49,False
"For G.O.P., One Ticket Stands Out.",34,False
A Community College in Florida Works to Attract the Poor and the Presidential.,78,False
Groups Form to Aid Democrats With Anonymous Money.,50,False
Memories Lost to a Whirlwind Alight on Facebook to Be Claimed.,62,False
Republicans Are Pursuing a Wider Field for 2012 Race.,53,False
Struggle Looms on Controlling Deficit Spending.,47,False
President’s Vow Fulfilled.,26,False
A Mix of Emotion Stored for a Decade.,37,False
Army Corps Blows Up Missouri Levee.,35,False
"Senator, a Guardsman, Seeks Afghanistan Stint.",46,False
Rule Would Discourage States’ Cutting Medicaid Payments to Providers.,69,False
"When Meeting a Congressman, Leave Nothing to Chance.",52,False
"Harold Garfinkel, a Common-Sense Sociologist, Dies at 93.",57,False
Survivor of Dust Bowl Now Battles a Fiercer Drought.,52,False
"For Obama, Big Rise in Poll Numbers After Bin Laden Raid.",57,False
Using History to Mold Ideas on the Right.,41,False
G.O.P. Rethinking Bid to Overhaul Medicare Rules.,49,False
"Lanny Friedlander, Founder of Reason Magazine, Dies at 63.",58,False
"With Death Outpacing Birth, a County Slows to a Shuffle.",56,False
Big G.O.P. Donors Adopt Wait-and-See 2012 Tack.,47,False
Smugglers Guide Illegal Immigrants With Cues via Cellphone.,59,False
"Gingrich Set to Run, With Wife in Central Role.",47,False
"Neo-Nazi Father Is Killed; Son, 10, Steeped in Beliefs, Is Accused.",67,False
Squeezed Cities Ask Nonprofits for More Money.,46,False
Weighing a White House Bid as Opening a Door to Past Pain.,58,False
A Second Shot to Have the Best Night of Their Lives.,52,False
Family Quarrel Imperils a Labor Hero’s Legacy.,46,False
"Where Water Is an Old Friend, Until It Turns Into a Nemesis.",60,False
"Dessert, Laid-Back and Legal.",29,False
Running on Moderation in Immoderate Times.,42,False
Record Water for a Mississippi River City.,42,False
Rhode Island’s Medicaid Experiment Becomes a Talking Point for Budget Cutters.,78,False
Nursing Homes Seek Exemptions From Health Law.,46,False
Costly Hairstyle Is a Beauty Trend That Draws Thieves’ Notice.,62,False
Schwarzenegger Whispers Become an Admission.,44,False
Church Report Cites Social Tumult in Priest Scandals.,53,False
Private Prisons Found to Offer Little in Savings.,49,False
"A Former Basketball Prodigy, Bereft of All but His Memories.",60,False
Fighting for the Right to Tell Lies.,36,False
"At Apocalypse Central, Preparing for What Happens, or Doesn’t.",62,False
States Seeking New Registries for Criminals.,44,False
"The Gossip Machine, Churning Out Cash.",38,False
"Daniels Is Out, in Another Jolt to G.O.P. Field.",48,False
"A Rush to Protect Patients, Then Bloody Chaos.",46,False
"Justices, 5-4, Tell California to Cut Prisoner Population.",58,False
Prison Ruling Raises Stakes in California Fiscal Crisis.,56,False
All That Glitters May Redefine Run by Gingrich.,47,False
Democrats Put G.O.P. on Spot as Medicare Plan Fails.,52,False
Suspect in Shooting of Giffords Ruled Unfit for Trial.,54,False
Signs Grow That Palin May Run.,30,False
When Children’s Scribbles Hide a Prison Drug.,45,False
Senate Gadfly Who Isn’t Shy About Buzzing.,42,False
"A 911 Call That Can Help Save a Sirloin, and the Griller’s Ego.",63,False
"After Combat, the Unexpected Perils of Coming Home.",51,False
"For Anarchist, Details of Life as F.B.I. Target.",48,False
Republican Legislators Push to Tighten Voting Rules.,52,False
A Crackdown on Employing Illegal Workers.,41,False
Utah Law Makes Coins Worth Their Weight in Gold (or Silver).,60,False
"Paul J. Wiedorfer, Hero of the Battle of the Bulge, Dies at 90.",63,False
"Pressing Obama, House Bars Rise for Debt Ceiling.",49,False
A New York Dog Makes Its Hollywood Debut.,41,False
Reconstruction Lifts Economy After Disasters.,45,False
Moody’s Warns of Downgrade for U.S. Credit.,43,False
Dr. Jack Kevorkian Dies at 83; A Doctor Who Helped End Lives.,61,False
Edwards Charged With Election Finance Fraud.,44,False
"In Alabama, a Harsh Bill for Residents Here Illegally.",54,False
"Using Legacy of Watergate, John Dean to Teach Ethics.",53,False
"Between Young and Old, a Political Collision.",45,False
Obama Retools 2008 Machine for Tough Run.,41,False
Stranded Whales Now Far From Alone.,35,False
"Texas Still Has Its Rustlers, and Men in White Hats Chasing Them.",65,False
‘Culture Warrior’ Looks to Broaden the Battle.,46,False
Antiwar Republican Is No Longer Party’s Pariah.,47,False
"In State Parks, the Sharpest Ax Is the Budget’s.",48,False
"In Wisconsin, Legislative Urgency as Recall Threat Looms.",57,False
"Familiar TV Anchors Move On, Hoping to Profit on Their Own.",59,False
Gingrich’s Future in Question After Aides Quit en Masse.,56,False
"For the Executive With Everything, a $230,000 Dog to Protect It.",64,False
Obama Seeks to Win Back Wall St. Cash.,38,False
F.B.I. Agents Get Leeway to Push Privacy Bounds.,48,False
"Dreaming of Center Stage, but the Gift Shop Is Already a Second Step.",69,False
Tales of the Search for a Summer Job.,37,False
Pressure Grows Over Job Search as the School Year Winds Down.,61,False
"On College Forms, a Question of Race, or Races, Can Perplex.",60,False
Republicans in Debate Unite to Attack Obama.,44,False
Candidates Show G.O.P. Less United on Goals of War.,51,False
Ex-Spy Alleges Bush White House Sought to Discredit Critic.,59,False
"A Schizophrenic, a Slain Worker, Troubling Questions.",53,False
"In the Town of Phil Campbell, a Gathering of Phil Campbells.",60,False
Meditating in Silence as the Fire Draws Near.,45,False
"Bill Haast, a Man Charmed by Snakes, Dies at 100.",49,False
Mayors See End to Wars as Fix for Struggling Cities.,52,False
U.S. Pressing Its Crackdown Against Leaks.,42,False
Frozen Dead Guy Festival for Sale (the Man Himself Stays on Ice).,65,False
Friendship of Justice and Magnate Puts Focus on Ethics.,55,False
Obama’s Views on Gay Marriage ‘Evolving’.,41,False
"For 2012 Hopeful, Envoy Job in China Was a Useful Detour.",57,False
Support Is Mutual for Senator and Utah Industry.,48,False
Murder Rate and Fear Rise in Puerto Rico.,41,False
"Upending Anonymity, These Days the Web Unmasks Everyone.",56,False
Roots of Bachmann’s Ambition Began at Home.,43,False
Indian Company Under Scrutiny Over U.S. Visas.,46,False
Group Blends Music and Food in a Town That Reveres Both.,56,False
"In G.O.P. Presidential Race, a Focus on Cash Over Votes.",56,False
"Family Act Extends Reign in Las Vegas, With a Bit Less Glitter.",63,False
"Long Elusive, Mob Legend Ended Up a Recluse.",44,False
Budget Talks Near Collapse as G.O.P. Leader Quits.,50,False
Crime Lord Returns to Boston to Face Raft of Charges.,53,False
Hacked Memos of State Police in Arizona Are Released.,53,False
"2 by 2, or Not, Zoo Animals Escape Flood.",41,False
Long Series of Trials Could Prove to Be Mobster’s Death Sentence.,65,False
"Atop TV Sets, a Power Drain That Runs Nonstop.",46,False
Insiders Sound an Alarm Amid a Natural Gas Rush.,48,False
"Sidney Radner, Guardian of Houdini Legacy, Dies at 91.",54,False
Even Boom States Get the Blues.,31,False
"Behind Veneer, Doubt on Future of Natural Gas.",46,False
Several States Forbid Abortion After 20 Weeks.,46,False
Jury Finds Blagojevich Guilty of Corruption.,44,False
A Congressman’s Pet Project; a Railroad’s Boon.,47,False
"In Deficit Plan, Taxes Must Rise, President Warns.",50,False
U.S. Widens Inquiries Into 2 Jail Deaths.,41,False
Mob Figure May Unearth Corruption of Lawmen.,44,False
No End in Sight as Minnesotans Grapple With State Shutdown.,59,False
Tracing Unscooped Dog Waste Back to the Culprit.,48,False
"Richard H. Poff, Who Withdrew Court Bid, Dies at 87.",52,False
"For Washington, a Trek to Daylight.",35,False
When States Shut Down for Business.,35,False
Some With Histories of Mental Illness Petition to Get Their Gun Rights Back.,76,False
"In Los Angeles, Cuts Will Make Long Bus Commute Longer.",55,False
"In Joplin, Mo., a Declaration of Endurance.",43,False
"Eddy Nicholson, 73, Colorful Collector, Dies.",45,False
"Congress’s Man of the Vines, Including His Own.",47,False
Time in House Could Be Short for Republican Newcomers.,54,False
A City’s Wrenching Budget Choices.,34,False
A Busy Romney Sets the Pace.,28,False
Huntsman Stays on Message.,26,False
"On Main Street, Cheers for Bachmann.",36,False
"Huntsman and Romney, Crossing Paths for the First Time.",55,False
"Gingrich Marches, Philosophically.",34,False
Casey Anthony Not Guilty in Slaying of Daughter.,48,False
L.A. Prepares for Worst and Hopes for Best in Freeway Shutdown.,63,False
Obama to Push for Wider Deal With G.O.P. on Deficit Cuts.,57,False
"Still ‘Far Apart’ on Debt, 2 Sides Will Seek Broader Cuts.",58,False
Family Battles U.S. Over 10 Coins Worth Millions.,49,False
An Evolving View of Natural Family Planning.,44,False
Governor Says Montana Was Misled on Oil Spill.,46,False
"Betty Ford, Former First Lady, Dies at 93.",42,False
"Trailing G.O.P. With Cameras, Seeking Gaffes.",45,False
Wichita Doctor Takes Up Fight for Abortions.,44,False
Obama Leans on G.O.P. for a Deal on Debt Ceiling.,49,False
"For Boehner, Lofty Budget Goals Checked by Reality.",51,False
Drought Spreads Pain From Florida to Arizona.,45,False
It’s a Season of Recalls for Voters in Wisconsin.,49,False
"Polygamist, Under Scrutiny in Utah, Plans Suit to Challenge Law.",64,False
A Tourism Office Falls Victim to Hard Times.,44,False
Family of Robert F. Kennedy Rethinks His Place at Library.,58,False
Obama Grasping Centrist Banner in Debt Impasse.,47,False
"Kip Tiernan, Founder of First Shelter for Homeless Women, Dies at 85.",69,False
"Debt Talk Mired, Leader for G.O.P. Proposes Option.",51,False
Tensions Escalate as Stakes Grow in Fiscal Clash.,49,False
"Behind Battle Over Debt, a War Over Government.",47,False
"No Vacancies, but Some Reservations.",36,False
"No Matter How Debt Debate Ends, Governors See More Cuts for States.",67,False
Los Angeles Puts It in Park as Freeway Project Starts.,54,False
"John C. Truesdale, Labor Relations Board Chief, Dies at 89.",59,False
Kicking Up the Dust in an Arizona Desert Town.,46,False
Fallback Plan Moving to Fore as Budget Talks Stall.,51,False
A Voice for Those Silenced in a Mobster’s Reign.,48,False
"An Alarming New Stimulant, Legal in Many States.",48,False
"For Bachmann, Gay Rights Stand Reflects Mix of Issues and Faith.",64,False
"A Population Changes, Uneasily.",31,False
Coming Together to Fight for a Troubled Veteran.,48,False
"Summer Revelers Re-engage With Water, Its Transgressions Forgiven.",66,False
"In Debt Crisis, a Legislative Trick Up the Sleeve.",50,False
"As Weather Becomes Big Story, TV Forecasters Play the Hero.",59,False
Bipartisan Plan for Budget Deal Buoys President.,48,False
"Utah Liquor Laws, as Mixed Up as Some Drinks.",45,False
Push Intensifies for Larger Deal on Debt Impasse.,49,False
"As Rivals Stir, Romney Sticks to Playing It Safe.",49,False
Boehner and Obama Nearing Deal on Cuts and Taxes.,49,False
Debt Ceiling Uncertainty Puts States at Risk.,45,False
Atlanta Finds Its Identity as Tree Haven Is Threatened.,55,False
"Farm Thieves Target Grapes, and Even Bees.",42,False
Sailing in the Heat Waves of a Prehistoric Lake.,48,False
Debt Ceiling Talks Collapse as Boehner Walks Out.,49,False
Romney Seeing Smaller Pool for Donations in Second Run.,55,False
City Is Stunned at Teenager’s Arrest in Parents’ Deaths.,56,False
"Legal Marijuana in Arizona, but Not for the Sellers.",52,False
Lawmakers Renew Push for Deal on Cutting Deficit.,49,False
"Heat Deaths Rise, but Cooler Air Is in the Forecast.",52,False
Rival Debt Plans Being Assembled by Party Leaders.,50,False
"The 14th Amendment, the Debt Ceiling and a Way Out.",51,False
"As Familiar Face Contemplates Senate Run, Democrats Weigh Possibilities.",72,False
Working With a New Script to Head Off a Crisis.,47,False
A Northwest Journey by Canoe to Reconnect With the Old Ways.,60,False
Showdown Nears on Debt as Obama Warns of ‘Crisis’.,50,False
Recession Study Finds Hispanics Hit the Hardest.,48,False
Vote on Boehner Plan Delayed Amid Opposition.,45,False
